key,statute_code,law_section_code,law_section_desc,violation_type_code,violation_type,concat,count,top_level_epa_summary,top_level_usc,drilldown_epa_summary,drilldown_usc,drilldown_cfr,drilldown_fr,
CWA-301/402-NA,CWA,301/402,NPDES Permit Violations,NA,Not Applicable (RCRA/3008h),CWA 301/402 NPDES Permit Violations NA Not Applicable (RCRA/3008h),2,https://www.epa.gov/enforcement/clean-water-act-cwa-and-federal-facilities,https://www.govinfo.gov/app/details/USCODE-2017-title33/USCODE-2017-title33-chap26-subchapI-sec1251,,https://www.govinfo.gov/app/details/USCODE-2017-title33/USCODE-2017-title33-chap26-subchapIV-sec1342,,,
CWA-301/402-SPILL,CWA,301/402,NPDES Permit Violations,SPILL,Oil Spill Violation Under CWA/OPA,CWA 301/402 NPDES Permit Violations SPILL Oil Spill Violation Under CWA/OPA,2,https://www.epa.gov/enforcement/clean-water-act-cwa-and-federal-facilities,https://www.govinfo.gov/app/details/USCODE-2017-title33/USCODE-2017-title33-chap26-subchapI-sec1251,,https://www.govinfo.gov/app/details/USCODE-2017-title33/USCODE-2017-title33-chap26-subchapIV-sec1342,,,
RCRA-3004-NESHAP,RCRA,3004,"Hazardous Waste Treatment, Storage, and Disposal Standards",NESHAP,National Emission Standard For Hazardous Air Pollutant,"RCRA 3004 Hazardous Waste Treatment, Storage, and Disposal Standards NESHAP National Emission Standard For Hazardous Air Pollutant",2,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIII-sec6924,,,
RCRA-3004-AOVIOL,RCRA,3004,"Hazardous Waste Treatment, Storage, and Disposal Standards",AOVIOL,Violation Of A Previously Issued AO,"RCRA 3004 Hazardous Waste Treatment, Storage, and Disposal Standards AOVIOL Violation Of A Previously Issued AO",2,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIII-sec6924,,,
CWA-301/402-L4W,CWA,301/402,NPDES Permit Violations,L4W,Work Practice Standards,CWA 301/402 NPDES Permit Violations L4W Work Practice Standards,2,https://www.epa.gov/enforcement/clean-water-act-cwa-and-federal-facilities,https://www.govinfo.gov/app/details/USCODE-2017-title33/USCODE-2017-title33-chap26-subchapI-sec1251,,https://www.govinfo.gov/app/details/USCODE-2017-title33/USCODE-2017-title33-chap26-subchapIV-sec1342,,,
CAA-112-DSP,CAA,112,Hazardous Air Pollutants,DSP,Disposal Facility Req. - Not Otherwise Spec.,CAA 112 Hazardous Air Pollutants DSP Disposal Facility Req. - Not Otherwise Spec.,2,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7412,,,
CAA-112-RMP-A,CAA,112,Hazardous Air Pollutants,RMP-A,Risk Management Plan - CAA,CAA 112 Hazardous Air Pollutants RMP-A Risk Management Plan - CAA,2,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7412,,,
CAA-112-AOVIOL,CAA,112,Hazardous Air Pollutants,AOVIOL,Violation Of A Previously Issued AO,CAA 112 Hazardous Air Pollutants AOVIOL Violation Of A Previously Issued AO,2,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7412,,,
CAA-112-UICMON,CAA,112,Hazardous Air Pollutants,UICMON,Monitoring Requirements,CAA 112 Hazardous Air Pollutants UICMON Monitoring Requirements,2,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7412,,,
CAA-112-NSR,CAA,112,Hazardous Air Pollutants,NSR,New Source Review,CAA 112 Hazardous Air Pollutants NSR New Source Review,2,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7412,,,
CAA-112-BENZW,CAA,112,Hazardous Air Pollutants,BENZW,Benzene Waste,CAA 112 Hazardous Air Pollutants BENZW Benzene Waste,2,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7412,,,
CAA-112-ASBSCL,CAA,112,Hazardous Air Pollutants,ASBSCL,Asbestos-In-Schools Violation,CAA 112 Hazardous Air Pollutants ASBSCL Asbestos-In-Schools Violation,2,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7412,,,
CAA-112-L4W,CAA,112,Hazardous Air Pollutants,L4W,Work Practice Standards,CAA 112 Hazardous Air Pollutants L4W Work Practice Standards,2,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7412,,,
CAA-112[R][1]-NORPTG,CAA,112[R][1],Prevention of Accidental Release/General Duty Clause,NORPTG,Failure To Report Information As Required,CAA 112[R][1] Prevention of Accidental Release/General Duty Clause NORPTG Failure To Report Information As Required,2,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7412,,,
EPCRA-304C-NONOTE,EPCRA,304C,Emerg. Plan. & Commun. Right To Know Act,NONOTE,Failure To Notify,EPCRA 304C Emerg. Plan. & Commun. Right To Know Act NONOTE Failure To Notify,2,https://www.epa.gov/laws-regulations/summary-emergency-planning-community-right-know-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap116-subchapI-sec11001,,,,,
CAA-112[R][7]-RQ,CAA,112[R][7],Prevention of Accidental Release/Risk Management Plans (RMPs),RQ,CERCLA Reportable Quantity Discharge Violation,CAA 112[R][7] Prevention of Accidental Release/Risk Management Plans (RMPs) RQ CERCLA Reportable Quantity Discharge Violation,2,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7412,,,
CWA-301A-OTHER,CWA,301A,Clean Water Act,OTHER,Other/Miscellaneous,CWA 301A Clean Water Act OTHER Other/Miscellaneous,2,https://www.epa.gov/enforcement/clean-water-act-cwa-and-federal-facilities,https://www.govinfo.gov/app/details/USCODE-2017-title33/USCODE-2017-title33-chap26-subchapI-sec1251,,https://www.govinfo.gov/app/details/USCODE-2017-title33/USCODE-2017-title33-chap26-subchapIII-sec1311,,,
CWA-301A-REC,CWA,301A,Clean Water Act,REC,Violation Of Req. To Monitior/Maintain Records,CWA 301A Clean Water Act REC Violation Of Req. To Monitior/Maintain Records,2,https://www.epa.gov/enforcement/clean-water-act-cwa-and-federal-facilities,https://www.govinfo.gov/app/details/USCODE-2017-title33/USCODE-2017-title33-chap26-subchapI-sec1251,,https://www.govinfo.gov/app/details/USCODE-2017-title33/USCODE-2017-title33-chap26-subchapIII-sec1311,,,
RCRA-3005-LBAN,RCRA,3005,"Permits for Treatment, Storage, or Disposal of Hazardous Waste",LBAN,Land Ban,"RCRA 3005 Permits for Treatment, Storage, or Disposal of Hazardous Waste LBAN Land Ban",2,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIII-sec6925,,,
RCRA-3005-LDAR,RCRA,3005,"Permits for Treatment, Storage, or Disposal of Hazardous Waste",LDAR,UST Leak Detection And Repair,"RCRA 3005 Permits for Treatment, Storage, or Disposal of Hazardous Waste LDAR UST Leak Detection And Repair",2,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIII-sec6925,,,
RCRA-3005-UICMON,RCRA,3005,"Permits for Treatment, Storage, or Disposal of Hazardous Waste",UICMON,Monitoring Requirements,"RCRA 3005 Permits for Treatment, Storage, or Disposal of Hazardous Waste UICMON Monitoring Requirements",2,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIII-sec6925,,,
RCRA-3005-NORPTG,RCRA,3005,"Permits for Treatment, Storage, or Disposal of Hazardous Waste",NORPTG,Failure To Report Information As Required,"RCRA 3005 Permits for Treatment, Storage, or Disposal of Hazardous Waste NORPTG Failure To Report Information As Required",2,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIII-sec6925,,,
CAA-112B-REP,CAA,112B,Asbestos,REP,Violations Of Reporting Requirements,CAA 112B Asbestos REP Violations Of Reporting Requirements,2,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7412,,,
CAA-112B-WRP,CAA,112B,Asbestos,WRP,Worker Protection Standards,CAA 112B Asbestos WRP Worker Protection Standards,2,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7412,,,
EPCRA-311-NONOTE,EPCRA,311,Material Safety Data Sheets (MSDS),NONOTE,Failure To Notify,EPCRA 311 Material Safety Data Sheets (MSDS) NONOTE Failure To Notify,2,https://www.epa.gov/laws-regulations/summary-emergency-planning-community-right-know-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap116-subchapI-sec11001,,,,,
RCRA-3005A-REC,RCRA,3005A,Res Conserv & Rec Act,REC,Violation Of Req. To Monitior/Maintain Records,RCRA 3005A Res Conserv & Rec Act REC Violation Of Req. To Monitior/Maintain Records,2,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIII-sec6925,,,
CAA-112C-ASB,CAA,112C,Hazardous Air Pollutants,ASB,Asbestos Requirement Violation (CAA),CAA 112C Hazardous Air Pollutants ASB Asbestos Requirement Violation (CAA),2,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7412,,,
RCRA-3005A-NONOTE,RCRA,3005A,Res Conserv & Rec Act,NONOTE,Failure To Notify,RCRA 3005A Res Conserv & Rec Act NONOTE Failure To Notify,2,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIII-sec6925,,,
RCRA-3005A-LBLMRK,RCRA,3005A,Res Conserv & Rec Act,LBLMRK,Labeling/Marking Requirements,RCRA 3005A Res Conserv & Rec Act LBLMRK Labeling/Marking Requirements,2,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIII-sec6925,,,
RCRA-3005A-IP,RCRA,3005A,Res Conserv & Rec Act,IP,Interim Prohibition Violation,RCRA 3005A Res Conserv & Rec Act IP Interim Prohibition Violation,2,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIII-sec6925,,,
CAA-112D-ASB,CAA,112D,MACT Standards,ASB,Asbestos Requirement Violation (CAA),CAA 112D MACT Standards ASB Asbestos Requirement Violation (CAA),2,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7412,,,
RCRA-3005E-OTHER,RCRA,3005E,Res Conserv & Rec Act,OTHER,Other/Miscellaneous,RCRA 3005E Res Conserv & Rec Act OTHER Other/Miscellaneous,2,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIII-sec6925,,,
CAA-112E-NESHAP,CAA,112E,MACT Adoption Schedule,NESHAP,National Emission Standard For Hazardous Air Pollutant,CAA 112E MACT Adoption Schedule NESHAP National Emission Standard For Hazardous Air Pollutant,2,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7412,,,
RCRA-3007-DSP,RCRA,3007,"Record keeping, Inspection, Information Request",DSP,Disposal Facility Req. - Not Otherwise Spec.,"RCRA 3007 Record keeping, Inspection, Information Request DSP Disposal Facility Req. - Not Otherwise Spec.",2,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIII-sec6927,,,
RCRA-3007-AOVIOL,RCRA,3007,"Record keeping, Inspection, Information Request",AOVIOL,Violation Of A Previously Issued AO,"RCRA 3007 Record keeping, Inspection, Information Request AOVIOL Violation Of A Previously Issued AO",2,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIII-sec6927,,,
RCRA-3007-NONOTE,RCRA,3007,"Record keeping, Inspection, Information Request",NONOTE,Failure To Notify,"RCRA 3007 Record keeping, Inspection, Information Request NONOTE Failure To Notify",2,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIII-sec6927,,,
CAA-112H-WKPR,CAA,112H,Work Practices,WKPR,Asbesto Demolition/Renovation Work Pratice Req.,CAA 112H Work Practices WKPR Asbesto Demolition/Renovation Work Pratice Req.,2,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7412,,,
CWA-308[A][B]-PRMTVL,CWA,308[A][B],Records and Reports; Inspections,PRMTVL,Violation Of A Permit Requirement,CWA 308[A][B] Records and Reports; Inspections PRMTVL Violation Of A Permit Requirement,2,https://www.epa.gov/enforcement/clean-water-act-cwa-and-federal-facilities,https://www.govinfo.gov/app/details/USCODE-2017-title33/USCODE-2017-title33-chap26-subchapI-sec1251,,https://www.govinfo.gov/app/details/USCODE-2017-title33/USCODE-2017-title33-chap26-subchapIII-sec1318,,,
